Name,RA,DEC,l,b,extinct,eff_B-V,t,type,v,e_v,dist_Hf,bt,e_bt,Bmagt,it,e_it,ut,vt,modbest,e_modbest,dist_Mpc,logd25,hl_names(pgc),appDiam_arcsec,appDiam_kpc,est_vt,est_Vmagt,Sn,Ngc,sigma_G,mu_g,vis_GCs,pc_vis_GCs
NGC5033,198.364629,36.5937669,98.0590961,79.4480041,0.05,0.75,5.0,Sc,875.7,3.0,12.5100001743862,10.699,0.128,-20.141,8.833,0.117,,10.684,30.84,0.09,14.7231260589112,1.993,"2MASXJ13132753+3635371,CGCG189-043,IRAS13111+3651,LGG334:[G93]005,MCG+06-29-062,NGC5033,NIBLES1815,PGC045948,SDSSJ131327.49+363538.0,UGC08307,UZC131112+36510",590.4066634566803,42.143028299003056,10.684,-20.156,1.3342126144293616,154,3.1540999999999997,23.64,46,30.156
NGC3631,170.262,53.169556,149.5307966,59.0392565,0.071,0.61,5.1,Sc,1163.2,3.5,16.6171421595982,10.711,0.315,-20.807,,,,10.421,31.518,0.785,20.118700699921,1.57,"2MASXJ11210294+5310099,ARP027,CGCG268-021,IRAS11181+5326,IRAS11182+5326,LGG241:[G93]001,MCG+09-19-047,NGC3631,NIBLES1222,PGC034767,SDSSJ112102.88+531010.4,UGC06360,UZC111812+53270,VV363",222.92113745830358,21.743309064599217,10.421,-21.097,1.7764294336982402,487,3.2207,24.318,114,23.51
NGC5866,226.6229835,55.7632193,92.033958,52.4892837,0.058,0.925,-1.3,S0-a,674.4,9.7,9.63428606305804,10.736,0.082,-20.059,9.229,0.356,11.116,11.271,30.795,0.141,14.421154021931,1.8,"2MASXJ15062956+5545479,CGCG274-016,EGISJ150629.4+554547,EONJ226.622+55.763,IRAS15051+5557,LGG396:[G93]001,MCG+09-25-017,MESSIER102,NGC5866,PGC053933,UGC09723,UZC150506+55570",378.57440668811597,26.468280258941004,11.271,-19.524,1.388861804117255,89,3.1459,23.595000000000002,27,30.426
NGC0613,23.575806,-29.4184424,229.0771079,-80.292381,0.084,0.78,4.0,Sbc,1483.5,3.0,21.1928571428571,10.743,0.107,-21.247,8.93,0.071,10.803,10.35,31.99,0.347,25.0034509815009,1.731,"2MASXJ01341823-2925065,6dFJ0134182-292506,DUKST413-001,ESO413-011,ESOLV4130110,HIPASSJ0134-29,IRAS01319-2940,MCG-05-04-044,NGC0613,PGC005849,VV824",322.96186950977307,39.14944984937581,10.35,-21.64,2.3984744919328023,1086,3.2647000000000004,24.79,211,19.492
NGC3585,168.3212415,-26.7548771,277.2463762,31.1754499,0.276,0.995,-4.8,E,1371.2,22.9,19.5885707310268,10.814,0.2,-20.673,,,11.334,9.692,31.487,0.18,19.8335247438763,1.82,"2MASXJ11131710-2645179,6dFJ1113171-264518,ESO502-025,ESOLV5020250,LGG230:[G93]004,MCG-04-27-004,NGC3585,PGC034160",396.41606880455765,38.11760555356151,9.692,-21.794999999999998,2.6338039126068225,1375,3.2073,24.287,327,23.79
NGC4450,187.1229825,17.0848985,273.9104476,78.641969,0.121,0.905,2.4,Sab,1954.2,3.3,27.9171421595982,10.815,0.075,-20.415,9.188,0.26,12.14,10.87,31.23,0.675,17.6197567497309,1.737,"2MASXJ12282963+1705058,AGC007594,CGCG099-062,EVCC2124,IRAS12259+1721,MCG+03-32-048,NGC4450,PGC041024,SDSSJ122829.58+170506.0,UGC07594,UZC122554+17210,VCC1110",327.45471665476265,27.97213513688204,10.87,-20.36,1.3708669183017719,190,3.1814999999999998,24.03,49,25.941
NGC2768,137.906052,60.0373225,155.4946526,40.5634016,0.198,0.96,-4.4,E,1397.8,11.2,19.9685721261161,10.818,0.121,-20.924,8.73,0.1,11.278,11.069,31.742,0.226,22.3048915497037,1.751,"2MASXJ09113750+6002139,CGCG288-026,LGG167:[G93]003,MCG+10-13-065,NGC2768,PGC025915,PGC2597211,SDSSJ091137.39+600214.8,UGC04821,UZC090742+60150",338.1825934955726,36.570072828236874,11.069,-20.673000000000002,1.4875462017579366,276,3.2324,24.542,59,21.659
NGC0908,35.7689085,-21.2338217,202.1391587,-68.3224768,0.108,0.76,5.1,SABc,1507.3,1.9,21.5328578404018,10.82,0.073,-20.436,9.308,0.095,10.82,10.314,31.256,0.094,17.8320019826737,1.788,"2MASXJ02230456-2114018,6dFJ0223046-211402,AGC021831,ESO545-011,ESOLV5450110,HIPASSJ0223-21,IRAS02207-2127,LGG056:[G93]006,MCG-04-06-035,NGC0908,PGC009057,UGCA029",368.2572030988765,31.836536376957007,10.314,-20.942,1.6522030311043636,393,3.1836,24.056,101,25.853
NGC3893,177.1591125,48.7107662,148.1551485,65.227455,0.092,0.89,5.1,SABc,961.8,6.2,13.7399998256138,10.824,0.248,-20.461,9.686,0.036,,10.63,31.285,0.327,18.0717399902203,1.43,"2MASXJ11483820+4842388,CGCG243-008,IRAS11460+4859,KPG302A,LGG258:[G93]016,MCG+08-22-007,NGC3893,PGC036875,PGC2323609,UGC06778,UZC114600+48590",161.49208823561491,14.148997789599532,10.63,-20.655,1.4787257693620859,270,3.1860999999999997,24.085,68,25.548
NGC4038,180.470898,-18.8682165,286.9589455,42.4613953,0.201,0.705,8.9,SBm,1634.0,6.8,23.3428571428571,10.85,0.109,-21.095,9.47,0.093,10.66,10.2,31.945,0.044,24.4906289765675,1.734,"2MASXJ12015300-1852033,6dFJ1201530-185204,ARP244:,ESO572-047,ESOLV5720470,ESOLV5720481,HIPASSJ1201-18,IRAS11593-1835,LGG263:[G93]008,MCG-03-31-014,MRC1159-185,NGC4038,PGC037967,UGCA264,VV245:",325.2005342409743,38.612297903557256,10.2,-21.745,2.5549248003811726,1274,3.2495000000000003,24.745,253,19.886
NGC3607,169.2276675,18.0518559,230.5995552,66.422319,0.091,0.93,-3.2,E-S0,930.1,3.1,13.2871425083705,10.931,0.17,-20.836,,,11.411,10.001,31.767,0.17,22.5631660574292,1.662,"2MASXJ11165465+1803065,CGCG096-021,KPG278A,MCG+03-29-020,NGC3607,PGC034426,UGC06297,UZC111418+18190",275.5188077021211,30.138785591970823,10.001,-21.766,2.587706243127741,1316,3.2236000000000002,24.567,279,21.216
NGC4548,188.8603635,14.4960731,285.6941751,76.8294022,0.165,0.88,3.1,Sb,481.1,2.4,6.87285723005022,10.935,0.065,-20.034,9.193,0.21,11.891,10.964,30.969,0.033,15.6242785346481,1.744,"2MASXJ12352642+1429467,AGC007753,ALFALFA1-361,CGCG099-096,EVCC2174,HIPASSJ1235+14,IRAS12328+1446,IRAS12329+1446,MCG+03-32-075,MESSIER091,NGC4548,PGC041934,PGC3096162,SDSSJ123526.44+142946.7,UGC07753,UZC123254+14460,VCC1615,[RG2008]J188.86022+14.49634",332.77542777474645,25.20726237141207,10.964,-20.005000000000003,1.3253842562191949,133,3.1433999999999997,23.769000000000002,37,28.457
NGC0988,38.865498,-9.3559501,181.9584954,-59.6962533,0.117,0.475,5.9,Sc,1505.9,2.6,21.5128574916295,10.939,0.736,-20.045,7.03,0.1,10.769,11.205,30.984,0.221,15.7325764374282,1.636,"2MASXJ02352772-0921216,2MFGC02040,6dFJ0235277-092122,AGC420152,HIPASSJ0235-09,IRAS02330-0934,LGG071:[G93]013,MCG-02-07-037,NGC0988,NIBLES0317,PGC009843,UGCA035,[BFK2006]GEMS-N1052-08",259.50829862100517,19.793635101456413,11.205,-19.779000000000003,1.3388868982741542,109,3.1445,23.784000000000002,31,28.524
NGC3675,171.5342745,43.5864893,163.6611043,66.189926,0.085,0.94,3.0,Sb,767.5,3.1,10.9642857142857,10.956,0.159,-20.306,8.677,0.09,,10.09,31.262,0.1,17.8813303247998,1.771,"2MASXJ11260858+4335093,2MIG1581,CGCG214-005,IRAS11234+4351,MCG+07-24-004,NGC3675,PGC035164,UGC06439,UZC112324+43520",354.12064810310653,30.699092349956796,10.09,-21.172,1.8446557196548383,542,3.1706000000000003,24.062,139,25.686
NGC2655,133.909989,78.2234475,134.9228383,32.6888947,0.135,0.92,0.1,S0-a,1385.1,8.6,19.7871425083705,10.979,0.078,-20.937,,,11.409,10.394,31.916,0.664,24.165738589832,1.594,"2MASXJ08553773+7813230,ARP225,CGCG349-033,CGCG350-007,IRAS08491+7824,LGG165:[G93]003,MCG+13-07-010,NGC2655,PGC025069,PGC2775931,UGC04637,UZC084900+78250",235.58696123975994,27.601061355503468,10.394,-21.522,2.2371775395117766,908,3.2337,24.716,181,19.952
NGC4414,186.612942,31.2235137,174.5389036,83.1819736,0.084,0.785,5.2,Sc,732.6,9.0,10.465713936942,10.99,0.07,-20.117,9.07,0.094,11.15,10.196,31.107,0.021,16.6494568488284,1.29,"2MASXJ12262708+3113247,AGC007539,ARK365,CGCG158-108,IRAS12239+3129,KUG1223+315,LGG279:[G93]011,MCG+05-29-085,NGC4414,PGC040692,PGC1937346,SDSSJ122627.12+311324.5,UGC07539,UZC122400+31300",116.99067598548272,9.443343327930378,10.196,-20.911,1.6299986364959977,377,3.1517,23.907,102,27.266
NGC4278,185.028264,29.28064,193.7839398,82.7726496,0.127,1.018,-4.8,E,621.2,6.0,8.87428588867187,11.04,0.132,-20.295,,,11.628,10.215,31.335,0.113,18.4926783929715,1.461,"2MASXJ12200679+2916502,2MASXJ12200682+2916498,AGC007386,CGCG158-077,COMA1:[TT2002]02,IRAS12175+2933,LGG279:[G93]017,MCG+05-29-062,NGC4278,PGC039764,SDSSJ122006.82+291650.5,UGC07386,UZC121736+29330,[WTK2001]J122006.76+291649.8",173.44079294192858,15.549825729508381,10.215,-21.12,1.7967791845080683,504,3.1695,24.135,125,24.934
NGC5322,207.31345199999998,60.1904759,110.2792641,55.4949111,0.06,0.895,-4.8,E,1801.1,4.0,25.7299996512277,11.049,0.219,-21.395,,,11.519,10.139,32.444,0.21,30.8176876309757,1.75,"2MASXJ13491520+6011254,CGCG295-017,LGG360:[G93]003,MCG+10-20-035,NGC5322,PGC049044,SDSSJ134915.25+601126.0,UGC08745,UZC134736+60260",337.40479511420943,50.41105171029047,10.139,-22.305000000000003,3.6088572495569906,3015,3.2794999999999996,25.244000000000003,485,16.113
NGC3359,161.65347,63.2241505,143.5966319,48.5921899,0.036,0.535,5.2,Sc,1012.3,1.4,14.4614283970424,11.066,0.109,-20.556,11.454,0.351,13.734,10.554,31.622,0.249,21.1057091076008,1.61,"2MASXJ10463684+6313251,2MIG1482,CGCG313-033,HIJASSJ1046+63,IRAS10433+6329,KIG0442,MCG+11-13-037,NGC3359,NIBLES1100,PGC032183,SDSSJ104636.83+631327.3,SDSSJ104636.84+631327.1,SDSSJ104636.85+631327.1,SDSSJ104636.85+631327.2,UGC05873,UZC104318+63300",244.4281666824677,25.010689082996752,10.554,-21.067999999999998,1.751485974986167,468,3.1955999999999998,24.422,104,22.418
NGC0157,8.694936,-8.3964957,110.2762933,-70.8578303,0.193,0.67,4.0,SABb,1655.1,7.0,23.6442853655134,11.068,0.09,-21.142,9.524,0.08,11.048,13.111,32.21,0.183,27.6694047882511,1.568,"2MASXJ00344675-0823473,2MIG0070,6dFJ0034468-082347,AGC400290,HIPASSJ0034-08,IRAS00322-0840,MCG-02-02-056,NGC0157,PGC002081",221.89690786815976,29.766346035756783,13.111,-19.099,1.5414414787801434,67,3.2542,25.01,11,17.903
NGC5907,228.9731505,56.3291505,91.584898,51.0871952,0.046,0.9,5.2,SABc,667.4,1.6,9.53428606305804,11.069,0.141,-20.113,9.892,0.1,,10.369,31.182,0.035,17.2345457535794,2.053,"2MASXJ15155368+5619438,2MFGC12346,CGCG274-038,CGCG297-010,EGISJ151553.2+561948,EONJ228.973+56.329,FGC1875,IRAS15146+5629,LGG396:[G93]003,MCG+09-25-040,NGC5907,PGC054470,RFGC2946,SDSSJ151553.77+561943.6,UGC09801,UZC151436+56300",677.8775488036786,56.64030073052264,10.369,-20.813,1.5654219617622402,331,3.1513,23.982,87,26.35
NGC5846,226.621887,1.6061876,0.4264226,48.7971096,0.241,1.03,-4.8,E,1749.0,31.8,24.9857142857143,11.098,0.172,-20.886,10.403,0.077,13.901,10.176,31.984,0.189,24.9344532955541,1.63,"2MASXJ15062925+0136202,2MASXJ15062929+0136193,CGCG020-061,GIN797,LGG393:[G93]003,MCG+00-38-025,NGC5846,NGC5846:[MTT2005]202,NGC5846:[ZM98]0001,NIBLES2276,PGC053932,SDSSJ150629.16+013620.9,SDSSJ150629.28+013620.2,UGC09706,UZC150400+01460",255.9477112809555,30.940374048136867,10.176,-21.808,2.6547818425854075,1403,3.2286,24.784000000000002,272,19.43
NGC5363,209.030166,5.2546944,340.9608721,63.2456879,0.117,1.035,0.1,S0-a,1133.7,2.8,16.1957135881696,11.104,0.114,-20.218,,,11.544,10.211,31.322,0.865,18.382310631486,1.62,"2MASXJ13560724+0515169,AGC008847,CGCG046-007,IRAS13536+0529,LGG362:[G93]005,MCG+01-36-002,NGC5363,PGC049547,UGC08847,UZC135336+05300",250.1216300822013,22.290807940390557,10.211,-21.110999999999997,1.7887562436050075,497,3.1618000000000004,24.122,124,25.018
NGC0488,20.4451665,5.2566944,136.8205822,-56.7946022,0.133,0.965,2.9,Sb,2268.8,1.8,32.4114292689732,11.127,0.078,-21.419,8.965,0.136,11.477,10.255,32.546,0.489,32.2998337410105,1.703,"2MASXJ01214684+0515241,AGC000907,CGCG411-033,HIPASSJ0121+05,IRAS01191+0459,LGG021:[G93]003,MCG+01-04-033,NGC0488,PGC004946,UGC00907,UZC011912+05000",302.79677853811705,47.41611812035371,10.255,-22.290999999999997,3.577763969671082,2951,3.2819000000000003,25.346,453,15.381
NGC0720,28.2521685,-13.7385851,173.0193295,-70.3571893,0.069,0.99,-4.9,E,1717.3,11.6,24.5328578404018,11.138,0.157,-21.049,9.315,0.072,11.608,10.141,32.187,0.17,27.3778950871875,1.652,"2MASXJ01530052-1344192,6dFJ0153005-134419,LGG038:[G93]003,MCG-02-05-068,NGC0720,PGC006983",269.2472339598793,35.737631318299286,10.141,-22.046,3.073937502020158,2023,3.2449000000000003,24.987,360,17.809
NGC2775,137.5838355,7.0379658,223.2657963,33.9876575,0.187,0.96,1.6,Sab,1353.9,2.0,19.3414289202009,11.144,0.102,-20.31,,,11.524,10.244,31.454,0.831,19.5344008192562,1.628,"2MASXJ09102011+0702165,2MASXJ09102015+0702160,AGC004820,CGCG034-006,IRAS09076+0714,KIG0309,LGG169:[G93]002,MCG+01-24-005,NGC2775,NIBLES0811,PGC025861,SDSSJ091020.13+070216.8,UGC04820,UZC090742+07150",254.7717383677877,24.128248877390917,10.244,-21.21,1.881299410242832,573,3.1710000000000003,24.254,136,23.808
NGC4030,180.0983565,-1.100072,277.3698823,59.2146303,0.115,0.88,4.0,Sbc,1461.8,2.0,20.8828578404018,11.149,0.19,-20.912,9.513,0.219,12.03,10.51,32.061,0.351,25.8345061955982,1.581,"2MASXJ12002364-0105598,6dFJ1200236-010600,CGCG013-033,EVCC0072,GAMA031520,GAMAJ120023.62-010600.3,HIPASSJ1200-01,HIPEQJ1200-01,IRAS11578-0049,LGG264:[G93]002,MCG+00-31-016,NGC4030,NIBLES1481,PGC037845,PGC1126734,SDSSJ120023.62-010600.2,UGC06993,UZC115748-00480,[FN2007]1006",228.63949403626384,28.63689149995538,10.51,-21.551000000000002,2.275417822903478,949,3.2312000000000003,24.861,177,18.742
NGC4261,184.846542,5.8249555,281.8044103,67.3725221,0.077,1.005,-4.8,E,2222.1,17.0,31.744287109375,11.184,0.122,-21.333,10.072,0.334,13.37,11.109,32.517,0.118,31.8712911869896,1.628,"2MASXJ12192326+0549289,3C270,4C+06.44,CGCG042-013,EVCC0342,LGG278:[G93]006,MCG+01-31-052,MRC1216+061,NGC4261,PGC039659,SDSSJ121922.98+054930.4,SDSSJ121923.21+054929.7,UGC07360,UZC121648+06060,VCC0345",254.7717383677877,39.366369765763906,11.109,-21.408,2.0955178988723446,766,3.2733,25.317000000000004,118,15.449
NGC2336,111.766875,80.1780556,133.958116,28.2168068,0.143,0.735,4.0,Sbc,2201.7,3.2,31.4528564453125,11.191,0.136,-21.395,,,11.251,10.676,32.586,0.24,32.9002885584063,1.7,"2MASXJ07270405+8010410,CGCG348-034,CGCG349-004,IRAS07184+8016,KPG132A,MCG+13-06-006,NGC2336,PGC021033,UGC03809,UZC071800+80160",300.71234017636334,47.96510685223373,10.676,-21.909999999999997,2.8261931378408462,1641,3.2794999999999996,25.386,247,15.08
NGC0936,36.905934,-1.1559721,168.5735097,-55.2638109,0.153,0.985,-1.2,S0-a,1432.0,5.0,20.4571428571429,11.194,0.057,-20.165,9.403,0.587,11.754,10.232,31.359,0.034,18.6982021392066,1.649,"2MASXJ02273746-0109226,6dFJ0227375-010922,CGCG388-018,GIN774,HIPASSJ0227-01,LGG060:[G93]002,MCG+00-07-017,NGC0936,PGC009359,SDSSJ022737.44-010921.6,UGC01929,UZC022506-01230",267.39374903850194,24.239606187584855,10.232,-21.127000000000002,1.8030727397316468,509,3.1565000000000003,24.159000000000002,125,24.618
NGC1332,51.571769999999994,-21.3353431,212.1828344,-54.3664298,0.14,1.015,-2.9,E-S0,1526.6,7.0,21.8085710797991,11.198,0.149,-20.579,9.095,0.079,11.788,10.361,31.777,0.18,22.6673152891921,1.726,"2MASXJ03261732-2120073,6dFJ0326173-212007,ESO548-018,ESOLV5480180,IRAS03240-2130,LGG097:[G93]003,MCG-04-09-011,NGC1332,PGC012838,UGCA072",319.2649555600765,35.085348500570426,10.361,-21.416,2.105013722800095,775,3.1978999999999997,24.577,162,20.959
NGC5061,199.521255,-26.8371305,310.2510181,35.6556692,0.297,0.95,-4.3,E,2035.0,19.3,29.0714285714286,11.208,0.14,-21.104,,,11.638,10.309,32.312,0.034,29.0001373586163,1.574,"2MASXJ13180505-2650139,6dFJ1318051-265014,ESO508-038,ESOLV5080380,LGG341:[G93]002,MCG-04-31-048,NGC5061,PGC046330",224.98380134729013,31.63193533820598,10.309,-22.003,2.9931975177116783,1893,3.2504,25.112,319,16.899
NGC2985,147.59195250000002,72.279194,139.0130574,38.6824339,0.117,0.84,2.4,Sab,1323.0,3.0,18.9,11.215,0.075,-20.594,8.996,0.078,,10.512,31.809,0.693,23.0038222445165,1.558,"2MASXJ09502223+7216431,CGCG332-067,CGCG333-004,HIJASSJ0950+72,IRAS09458+7230,IRAS09459+7230,MCG+12-10-006,NGC2985,PGC028316,UGC05253,UZC094548+72310",216.84591758376797,24.18386513730431,10.512,-21.297,1.9705554936331282,650,3.1994,24.609,134,20.643
NGC4643,190.83378299999998,1.9784809,298.1770045,64.7753842,0.132,0.99,-0.5,S0-a,1328.1,1.7,18.9728567940848,11.225,0.24,-20.354,9.652,0.355,13.028,10.648,31.579,0.78,20.6918868369035,1.35,"2MASXJ12432013+0158422,AGC007895,CGCG015-008,EVCC2212,IRAS12407+0215,LAMOSTJ124320.28+015841.7,LGG315:[G93]002,MCG+00-33-005,NGC4643,PGC042797,SDSSJ124320.13+015841.7,SDSSJ124320.14+015841.7,UGC07895,UZC124048+02160",134.3232683141004,13.474907849215288,10.648,-20.931,1.6442250427583076,387,3.1754,24.379,87,22.619
NGC3169,153.561621,3.4664709,238.2004762,45.6465398,0.134,0.895,1.2,Sa,1231.7,5.4,17.5957135881696,11.254,0.09,-20.264,8.609,1.312,11.514,10.895,31.518,0.03,20.118700699921,1.637,"2MASXJ10141509+0327580,AGC005525,CGCG036-066,HIPASSJ1014+03,HIPEQJ1014+03,IRAS10116+0342,IRAS10116+0343,KPG228B,LGG192:[G93]004,MCG+01-26-026,NGC3169,NIBLES1006,PGC029855,UGC05525,UZC101142+03430",260.1065270325173,25.370302123303162,10.895,-20.623,1.4637011094815762,259,3.1664000000000003,24.318,60,23.256
NGC3147,154.223655,73.4007336,136.2899788,39.4632777,0.105,0.93,3.9,Sbc,2814.1,2.4,40.2014299665179,11.255,0.146,-21.689,,,,11.942,32.944,0.018,38.79717009137,1.614,"2MASXJ10165363+7324023,CGCG333-022,HIJASSJ1017+73,IRAS10126+7339,LGG193:[G93]001,MCG+12-10-025,NGC3147,PGC030019,UGC05532,UZC101242+73380",246.6898326627134,46.400830958363734,11.942,-21.002000000000002,1.6976551211472497,427,3.3089000000000004,25.744000000000003,54,12.811
NGC3898,177.313767,56.0843617,139.7915111,58.9619247,0.089,0.94,1.7,Sab,1173.0,2.3,16.7571428571429,11.257,0.344,-20.322,9.486,0.078,11.657,10.719,31.579,0.769,20.6918868369035,1.54,"2MASXJ11491536+5605036,CGCG268-088,CGCG269-002,IRAS11465+5621,LAMOSTJ114915.29+560503.1,LGG250:[G93]005,MCG+09-19-204,NGC3898,PGC036921,SDSSJ114915.24+560504.2,UGC06787,UZC114630+56200",208.042110271519,20.870161215178875,10.719,-20.86,1.595336659473901,352,3.1722,24.379,79,22.687
NGC5371,208.91641950000002,40.4616986,82.1727506,71.1961799,0.042,0.78,4.0,Sbc,2578.0,21.0,36.8285714285714,11.278,0.213,-21.482,11.425,0.137,14.864,11.686,32.76,0.263,35.6450857902982,1.6,"2MASXJ13554002+4027423,CGCG219-029,IRAS13535+4042,LGG361:[G93]011,MCG+07-29-020,NGC5371,NGC5390,NIBLES1974,PGC049514,SDSSJ135539.94+402742.3,UGC08846,UZC135330+40420",238.86430233209842,41.278639366190944,11.686,-21.073999999999998,1.7565815712576978,472,3.2882,25.56,66,14.039
NGC4596,189.9830865,10.1761628,293.2990193,72.8323439,0.094,0.97,-0.8,S0-a,1878.9,7.5,26.8414289202009,11.298,0.132,-21.0,9.717,0.083,12.532,10.455,32.298,0.548,28.8137688027893,1.594,"2MASXJ12395593+1010337,CGCG070-206,EVCC1012,MCG+02-32-170,NGC4596,NIBLES1705,PGC042401,SDSSJ123955.94+101034.0,UGC07828,UZC123724+10270,VCC1813,[RG2008]J189.98311+10.17614",235.58696123975994,32.90984041943193,10.455,-21.843000000000004,2.7122315772965067,1480,3.24,25.098000000000003,250,16.901
NGC0584,22.836393,-6.868085,149.8053487,-67.6333733,0.183,0.96,-4.7,E,1849.6,26.3,26.4228567940848,11.309,0.25,-20.236,9.373,0.354,11.799,10.35,31.545,0.191,20.370421492765,1.578,"2MASXJ01312075-0652050,6dFJ0131207-065205,GIN794,IC1712,LGG027:[G93]001,MCG-01-04-060,NGC0584,PGC005663",227.06555083025603,22.424652640531217,10.35,-21.195,1.866666401111047,561,3.1635999999999997,24.345000000000002,128,22.878
NGC1425,55.5478515,-29.8933766,227.5200116,-52.5992711,0.056,0.755,3.3,Sb,1511.2,1.8,21.5885707310268,11.321,0.116,-20.351,9.832,0.032,11.431,10.704,31.672,0.034,21.5973356091467,1.691,"2MASXJ03421153-2953366,2MASXJ03421154-2953366,2MIG0446,6dFJ0342115-295336,AGC022873,ESO419-004,ESOLV4190040,HIPASSJ0342-29,IRAS03401-3002,IRAS03401-3003,LGG096:[G93]032,MCG-05-09-023,NGC1425,PGC013602,UGCA084",294.5447256915619,30.840817844349345,10.704,-20.968,1.671495667992076,407,3.1750999999999996,24.472,88,21.737
NGC4274,184.9607445,29.6143394,191.4004048,82.6208987,0.097,0.98,1.7,SBab,917.3,2.8,13.1042855398996,11.325,0.153,-20.068,8.972,0.077,11.765,10.416,31.393,0.339,18.9932782125016,1.56,"2MASXJ12195066+2936529,AGC007377,CGCG158-071,COMA1:[TT2002]01,IRAS12173+2953,LGG279:[G93]004,MCG+05-29-060,NGC4274,PGC039724,PGC1872154,SDSSJ121950.59+293652.9,UGC07377,UZC121718+29540,[WTK2001]J121950.60+293649.2",217.84683286206086,20.05975567479436,10.416,-20.977,1.678317209254601,412,3.1468,24.193,99,24.241
NGC3640,170.2787475,3.2348187,256.9255991,57.7988186,0.185,0.94,-4.7,E,1314.8,29.6,18.7828578404018,11.337,0.16,-20.8,,,11.867,10.413,32.137,0.13,26.7547075107968,1.636,"2MASXJ11210685+0314051,CGCG039-130,LAMOSTJ112106.85+031405.5,LGG233:[G93]003,MCG+01-29-033,NGC3640,PGC034778,UGC06368,UZC111830+03300",259.50829862100517,33.66091496972102,10.413,-21.724,2.5226440401380614,1234,3.2199999999999998,24.937,223,18.079
NGC5746,221.23306200000002,1.9549057,354.9658373,52.9558253,0.173,1.055,3.0,Sb,1711.4,6.6,24.4485717773438,11.344,0.145,-20.816,9.579,0.268,11.764,10.548,32.16,0.318,27.0395817410353,1.86,"2MASXJ14445600+0157170,AGC009499,CGCG020-012,EGISJ144455.9+015718,EONJ221.233+01.955,GAMA251941,GAMAJ144455.92+015717.8,IRAS14424+0209,KPG434B,LGG386:[G93]005,MCG+00-38-005,NGC5746,PGC052665,UGC09499,UZC144230+02100",434.66157604499415,56.98042428505006,10.548,-21.611999999999995,2.358825868342592,1041,3.2215999999999996,24.959999999999997,186,17.875
NGC1187,45.6566175,-22.8671808,212.09094,-60.0562165,0.093,0.65,5.0,Sc,1391.0,2.6,19.8714285714286,11.365,0.098,-20.024,,,11.315,10.921,31.389,0.162,18.9583260365957,1.619,"2MASXJ03023758-2252017,6dFJ0302376-225202,DUKST480-001,ESO480-023,ESOLV4800230,HIPASSJ0302-22,IRAS03003-2303,IRAS03004-2303,MCG-04-08-016,NGC1187,PGC011479,UGCA049",249.54636629641323,22.936423404334903,10.921,-20.468,1.4025260814809144,215,3.1424000000000003,24.189,52,24.241
NGC4651,190.9277505,16.3935072,293.0697252,79.1169768,0.116,0.755,5.1,Sc,799.8,1.5,11.4257141113281,11.37,0.062,-20.456,9.769,0.175,12.26,10.816,31.826,0.18,23.184623234966,1.588,"2MASXJ12434262+1623362,AGC007901,ARP189,CGCG100-004,EVCC1102,HIPASSJ1243+16,IRAS12412+1639,IRAS12412+1640,KIG0549,LGG289:[G93]096,MCG+03-33-001,NGC4651,PGC042833,SDSSJ124342.64+162335.9,UGC07901,UZC124118+16400,VV056",232.35458695297038,26.117148112480383,10.816,-21.009999999999998,1.7039646617096196,431,3.1856,24.626,87,20.347
NGC7507,348.031554,-28.539653,23.4427836,-68.0381282,0.213,0.995,-4.5,E,1606.6,7.3,22.9514282226563,11.371,0.187,-20.596,,,11.931,10.042,31.967,0.17,24.7400065794498,1.523,"2MASXJ23120759-2832227,6dFJ2312076-283223,DUKST469-001,ESO469-019,ESOLV4690190,MCG-05-54-022,NGC7507,PGC070676",200.05584765794094,23.99526331328566,10.042,-21.924999999999997,2.852431300036187,1679,3.1996,24.767,323,19.277
NGC1055,40.4383785,0.4434215,171.3308392,-51.7493255,0.142,0.9,3.1,SBb,993.3,2.9,14.1899998256138,11.413,0.096,-20.019,9.557,0.247,11.603,10.601,31.432,0.124,19.3374783870276,1.84,"2MASXJ02414523+0026354,2MFGC02138,AGC002173,CGCG388-095,HIPASSJ0241+00,HIPEQJ0241+00,IRAS02391+0013,LGG073:[G93]001,MCG+00-07-081,NGC1055,NIBLES0324,PGC010208,PKS0239+002,UGC02173,UZC023906+00130",415.0985825513619,38.91576306485712,10.601,-20.830999999999996,1.576650745912616,338,3.1418999999999997,24.232,80,23.689
NGC3166,153.4404105,3.4248246,238.146246,45.5243399,0.135,0.96,0.3,S0-a,1332.1,6.0,19.0299996512277,11.416,0.131,-20.038,9.15,0.1,11.816,10.621,31.454,0.832,19.5344008192562,1.653,"2MASXJ10134567+0325288,AGC005516,CGCG036-064,IRAS10111+0340,KPG228A,LGG192:[G93]003,MCG+01-26-024,NGC3166,PGC029814,PGC1251971,SDSSJ101345.59+032529.0,SDSSJ101345.80+032529.9,UGC05516,UZC101106+03400",269.86791293597275,25.557937505381073,10.621,-20.833,1.577915801026279,339,3.1437999999999997,24.254,79,23.585
